ProductId,Area Code,Date,Inventory,Budget Sales,Budget Margin,Budget COGS,Budget Profit,Sales,Margin,COGS,Profit,Total Expenses,Marketing
3,719,2012-10-01,971,260,160,100,150,265,157,108,116,41,30
3,719,2013-01-01,821,240,140,100,110,262,139,95,157,40,26
3,719,2013-10-01,971,260,160,100,150,282,157,108,172,41,30
3,720,2012-03-01,799,240,140,100,110,234,139,95,101,38,26
3,720,2012-05-01,871,260,150,110,120,256,152,104,112,40,29
3,720,2012-12-01,1003,200,120,80,90,210,124,86,88,36,24
3,720,2013-06-01,947,310,180,130,140,298,178,123,182,43,34
3,720,2013-08-01,994,330,200,130,160,320,191,132,199,44,36
3,720,2013-09-01,981,250,150,100,120,261,145,100,157,39,28
3,720,2013-11-01,984,190,110,80,80,211,117,81,125,33,22
3,720,2013-12-01,1003,200,120,80,90,224,124,86,131,36,24
3,727,2012-07-01,692,310,180,130,130,336,195,141,129,66,43
3,727,2013-12-01,690,280,160,120,110,341,186,134,181,64,41
3,754,2012-01-01,500,190,110,80,70,200,116,84,67,49,26
3,754,2013-04-01,502,250,150,100,100,285,155,112,145,57,34
3,754,2013-07-01,692,310,180,130,130,333,195,141,178,61,43
3,772,2012-11-01,666,220,130,90,90,245,143,102,89,54,31
3,772,2013-10-01,656,180,110,70,90,232,127,91,113,51,28
3,773,2013-02-01,596,260,150,110,100,271,150,104,141,55,33
3,775,2012-01-01,965,70,40,30,20,62,34,28,4,30,8
3,775,2012-04-01,964,70,40,30,20,61,33,28,4,29,8
3,775,2012-05-01,976,80,50,30,30,68,37,31,6,31,9
3,775,2012-06-01,996,80,40,40,20,70,38,32,8,30,9
3,775,2012-07-01,1010,90,50,40,30,75,41,34,9,32,10
3,775,2012-10-01,1000,90,60,30,50,68,37,31,7,30,9
3,775,2012-11-01,1003,70,40,30,20,64,35,29,5,30,8
3,775,2013-02-01,961,70,40,30,20,67,35,28,9,29,8
3,775,2013-03-01,958,70,40,30,20,67,35,28,9,29,8
3,775,2013-05-01,976,80,50,30,30,67,37,31,8,29,9
3,775,2013-10-01,1000,90,60,30,50,72,37,31,10,30,9
3,775,2013-12-01,1009,80,50,30,30,74,38,31,12,30,9
3,801,2012-01-01,494,230,130,100,70,190,105,85,39,66,32
3,801,2012-09-01,599,180,100,80,50,150,83,67,24,59,25
3,801,2012-11-01,601,210,120,90,60,184,102,82,38,64,31
3,801,2013-01-01,494,230,130,100,70,213,105,85,61,69,32
3,801,2013-04-01,494,220,120,100,70,190,98,80,50,64,30
3,801,2013-08-01,606,200,110,90,60,159,88,72,37,57,27
3,801,2013-12-01,619,180,100,80,50,163,85,68,39,59,25
3,806,2012-06-01,574,230,130,100,100,190,107,83,68,39,27
3,806,2013-07-01,564,240,140,100,110,197,112,87,98,38,28
3,806,2013-09-01,548,160,90,70,70,141,74,58,62,32,19
3,813,2012-12-01,690,280,160,120,110,320,186,134,122,64,41
3,815,2012-10-01,789,300,190,110,160,298,176,122,115,61,39
3,815,2012-11-01,803,270,160,110,110,278,165,113,106,59,36
3,815,2013-03-01,585,280,170,110,120,285,158,109,151,56,34
3,815,2013-06-01,764,360,220,140,160,342,204,141,186,64,45
3,815,2013-10-01,789,300,190,110,160,318,176,122,171,61,39
3,816,2012-02-01,956,170,100,70,60,165,90,75,46,44,23
3,816,2012-08-01,1064,110,60,50,30,110,60,50,24,36,15
3,816,2012-12-01,1075,130,70,60,40,139,76,63,36,40,19
3,816,2013-09-01,1059,140,80,60,50,145,74,62,50,40,19
3,818,2012-02-01,1071,150,-30,180,-110,122,-26,148,-117,91,48
3,818,2013-04-01,1564,190,-50,240,-150,169,-32,191,-209,109,63
3,818,2013-09-01,3421,170,-30,200,-120,147,-24,162,-178,96,53
3,847,2012-02-01,596,260,150,110,100,254,150,104,95,55,33
3,847,2013-05-01,671,320,190,130,140,309,185,127,168,59,40
3,847,2013-07-01,833,390,230,160,170,373,222,154,207,67,49
3,847,2013-09-01,801,310,190,120,140,318,176,122,171,61,39
3,847,2013-11-01,803,270,160,110,110,296,165,113,157,59,36
3,850,2012-06-01,636,260,150,110,100,282,164,118,105,59,36
3,863,2013-03-01,481,200,120,80,80,228,125,89,110,51,27
3,863,2013-05-01,555,250,150,100,100,271,159,114,138,55,35
3,903,2012-04-01,593,220,130,90,100,178,100,78,63,37,25
3,904,2013-11-01,666,220,130,90,90,261,143,102,132,54,31
3,909,2012-09-01,3421,170,-30,200,-120,138,-24,162,-120,96,53
3,909,2012-11-01,3909,170,-30,200,-130,146,-27,173,-127,100,57
3,909,2013-07-01,2797,250,-40,290,-150,200,-36,238,-217,113,78
3,915,2012-11-01,536,100,60,40,40,92,52,40,26,26,13
3,915,2013-03-01,603,240,140,100,110,206,109,84,104,39,27
3,916,2012-04-01,1564,190,-50,240,-150,159,-32,191,-141,109,63
3,918,2012-10-01,859,90,60,30,60,66,39,27,21,18,7
3,918,2013-01-01,821,100,60,40,50,90,48,32,44,21,8
3,918,2013-05-01,835,80,50,30,40,70,42,29,30,19,8
3,918,2013-06-01,856,70,40,30,30,59,36,24,26,16,6
3,918,2013-07-01,868,70,50,20,40,56,34,23,22,17,6
3,918,2013-08-01,865,60,40,20,30,55,33,22,22,16,6
3,918,2013-12-01,870,90,60,30,50,87,49,33,42,21,9
3,920,2012-06-01,533,220,130,90,90,212,121,91,63,58,30
3,920,2012-07-01,575,230,130,100,80,227,130,97,71,59,32
3,920,2013-10-01,547,200,120,80,100,215,116,86,91,55,28
3,920,2013-11-01,557,170,100,70,60,192,103,77,76,52,25
3,925,2013-02-01,1071,150,-30,180,-110,130,-26,148,-174,91,48
3,925,2013-05-01,1952,200,-40,240,-140,162,-32,195,-196,102,64
3,925,2013-06-01,2393,210,-40,250,-140,167,-31,200,-196,103,66
3,936,2013-11-01,536,100,60,40,40,98,52,40,39,26,13
3,937,2012-06-01,496,110,70,40,20,107,63,44,-6,69,40
3,940,2013-04-01,593,220,130,90,100,190,100,78,93,37,25
3,951,2012-10-01,3654,190,-30,220,-100,130,-24,154,-117,93,50
3,951,2013-12-01,4216,220,-40,260,-150,205,-32,224,-221,117,73
3,954,2012-09-01,666,210,120,90,80,230,134,96,81,53,29
3,954,2013-06-01,636,260,150,110,100,279,164,118,145,55,36
3,956,2012-05-01,584,230,130,100,100,190,107,83,68,39,27
3,956,2013-12-01,531,110,60,50,40,106,56,43,45,26,14
3,970,2012-01-01,821,240,140,100,110,234,139,95,101,38,26
3,970,2012-07-01,1007,320,190,130,150,312,185,127,139,46,35
3,970,2012-09-01,981,250,150,100,120,245,145,100,106,39,28
3,970,2012-11-01,984,190,110,80,80,198,117,81,84,33,22
3,971,2012-01-01,364,170,100,70,70,140,83,57,42,41,18
3,971,2012-02-01,357,160,100,60,70,128,76,52,38,38,16
3,971,2012-05-01,384,120,70,50,40,103,61,42,25,36,13
3,971,2012-09-01,424,130,80,50,50,107,64,43,28,36,13
3,971,2012-10-01,419,150,100,50,80,107,64,43,29,35,13
3,971,2013-01-01,364,170,100,70,70,157,83,57,65,43,18
3,971,2013-02-01,357,160,100,60,70,136,76,52,56,38,16
3,971,2013-03-01,351,150,90,60,60,129,72,49,50,38,15
3,971,2013-05-01,384,120,70,50,40,102,61,42,35,33,13
3,971,2013-10-01,419,150,100,50,80,114,64,43,43,35,13
3,985,2012-01-01,777,100,60,40,50,81,48,33,28,20,9
3,985,2013-03-01,767,150,90,60,70,129,72,49,70,25,13
3,985,2013-08-01,864,190,120,70,100,153,91,63,87,26,17
3,985,2013-10-01,851,160,90,70,80,126,70,48,67,25,13
4,206,2012-04-01,605,90,50,40,30,103,58,45,32,26,14
4,206,2012-05-01,599,100,60,40,40,110,62,48,34,28,15
4,206,2012-06-01,593,100,60,40,40,110,62,48,34,28,15
4,206,2012-07-01,587,110,70,40,50,115,65,50,36,29,16
4,206,2012-08-01,581,60,40,20,30,69,39,30,17,22,9
4,206,2012-09-01,577,70,40,30,30,76,43,33,21,22,10
4,206,2012-10-01,573,30,20,10,20,51,29,22,10,19,7
4,206,2013-01-01,623,100,60,40,40,123,62,48,55,28,15
4,206,2013-05-01,599,100,60,40,40,109,62,48,47,26,15
4,206,2013-07-01,587,110,70,40,50,114,65,50,50,27,16
4,206,2013-10-01,573,30,20,10,20,54,29,22,15,19,7
4,206,2013-12-01,567,50,30,20,20,60,32,24,19,19,7
4,213,2013-07-01,1819,510,260,250,170,527,266,266,230,92,74
4,213,2013-08-01,1797,510,260,250,170,527,266,266,230,92,74
4,225,2013-03-01,187,120,70,50,0,160,87,63,1,86,57
4,225,2013-06-01,-267,110,70,40,10,127,75,53,-4,73,48
4,225,2013-07-01,-395,90,50,40,0,112,66,47,-8,67,42
4,225,2013-12-01,-1053,100,60,40,0,140,76,55,-4,79,49
4,253,2012-03-01,611,100,60,40,40,112,63,49,35,28,16
4,253,2012-11-01,570,50,30,20,20,52,30,22,11,19,7
4,253,2012-12-01,567,50,30,20,20,56,32,24,13,19,7
4,253,2013-02-01,617,100,60,40,40,117,62,48,52,27,15
4,254,2012-05-01,-161,130,80,50,50,160,96,64,44,52,21
4,281,2012-07-01,-456,110,70,40,40,131,79,52,30,49,17
4,281,2013-06-01,-321,110,70,40,40,134,81,54,46,45,17
4,310,2013-03-01,1417,450,230,220,150,509,239,239,221,90,66
4,310,2013-09-01,1775,470,240,230,160,531,249,249,232,93,69
4,318,2012-02-01,342,130,80,50,10,155,90,65,2,88,58
4,318,2012-03-01,187,120,70,50,0,150,87,63,1,86,57
4,318,2012-06-01,-267,110,70,40,10,128,75,53,-3,78,48
4,318,2012-09-01,-613,120,70,50,0,149,87,62,2,85,56
4,318,2012-10-01,-762,90,60,30,10,144,84,60,1,83,54
4,318,2013-02-01,342,130,80,50,10,165,90,65,3,88,58
4,318,2013-09-01,-613,120,70,50,0,159,87,62,3,85,56
4,318,2013-11-01,-906,110,70,40,10,157,86,61,1,85,55
4,323,2013-01-01,1459,430,220,210,150,510,228,228,218,92,63
4,325,2012-03-01,189,150,90,60,50,180,108,72,54,54,23
4,337,2013-08-01,-508,90,60,30,10,104,61,44,-10,63,39
4,360,2012-02-01,617,100,60,40,40,110,62,48,35,27,15
4,360,2013-09-01,577,70,40,30,30,81,43,33,31,22,10
4,361,2013-12-01,-1239,120,70,50,30,179,101,67,70,54,22
4,405,2012-01-01,500,170,100,70,70,200,116,84,66,50,26
4,405,2012-02-01,300,170,100,70,70,206,120,86,70,50,26
4,405,2012-03-01,94,180,110,70,80,214,125,89,74,51,27
4,405,2012-10-01,-1785,130,80,50,70,218,127,91,76,51,28
4,405,2013-01-01,500,170,100,70,70,224,116,84,103,52,26
4,405,2013-03-01,94,180,110,70,80,228,125,89,110,51,27
4,405,2013-06-01,-660,240,140,100,100,279,164,118,145,55,36
4,405,2013-07-01,-942,280,160,120,110,333,195,141,177,62,43
4,405,2013-10-01,-1785,130,80,50,70,232,127,91,113,51,28
4,405,2013-11-01,-2003,180,100,80,60,261,143,102,132,54,31
4,409,2013-05-01,-161,130,80,50,50,159,96,64,61,48,21
4,415,2012-05-01,1559,500,260,240,180,521,261,260,165,96,72
4,415,2013-04-01,1464,450,230,220,150,509,239,239,220,91,66
4,425,2012-01-01,623,100,60,40,40,110,62,48,35,27,15
4,425,2013-03-01,611,100,60,40,40,119,63,49,52,28,16
4,425,2013-04-01,605,90,50,40,30,110,58,45,47,26,14
4,425,2013-08-01,581,60,40,20,30,68,39,30,23,20,9
4,425,2013-11-01,570,50,30,20,20,55,30,22,16,19,7
4,430,2012-08-01,-587,110,70,40,40,131,79,52,30,49,17
4,435,2012-01-01,777,100,60,40,40,114,68,46,44,24,12
4,435,2012-02-01,771,90,50,40,30,103,61,42,38,23,11
4,435,2012-03-01,766,110,70,40,50,118,70,48,45,25,13
4,435,2012-04-01,777,100,60,40,40,112,67,45,43,24,12
4,435,2012-05-01,799,90,60,30,50,97,58,39,36,22,10
4,435,2012-06-01,828,80,50,30,40,89,53,36,31,22,10
4,435,2012-09-01,837,70,40,30,30,79,47,32,27,20,8
4,435,2012-11-01,836,70,40,30,30,81,48,33,27,21,9
4,435,2012-12-01,844,70,40,30,30,77,46,31,26,20,8
4,435,2013-01-01,777,100,60,40,40,128,68,46,69,25,12
4,435,2013-02-01,771,90,50,40,30,110,61,42,56,23,11
4,435,2013-04-01,777,100,60,40,40,119,67,45,64,24,12
4,435,2013-05-01,799,90,60,30,50,96,58,39,50,20,10
4,435,2013-06-01,828,80,50,30,40,88,53,36,43,20,10
4,435,2013-07-01,845,90,60,30,50,95,57,39,50,20,10
4,435,2013-08-01,841,70,40,30,30,79,48,32,39,19,8
4,435,2013-09-01,837,70,40,30,30,84,47,32,40,20,8
4,435,2013-10-01,833,60,40,20,40,84,47,32,42,19,8
4,435,2013-11-01,836,70,40,30,30,86,48,33,40,21,9
4,435,2013-12-01,844,70,40,30,30,82,46,31,39,20,8
4,503,2012-01-01,338,120,70,50,20,130,72,58,16,56,22
4,503,2012-02-01,331,120,70,50,20,132,73,59,18,55,22
4,503,2012-06-01,396,110,70,40,30,115,64,51,11,53,19
4,503,2012-09-01,409,90,50,40,10,102,57,45,6,51,17
4,503,2012-10-01,404,100,60,40,40,120,66,54,12,54,20
4,503,2013-01-01,338,120,70,50,20,145,72,58,25,59,22
4,503,2013-03-01,325,120,70,50,20,137,71,58,22,56,22
4,503,2013-11-01,410,120,70,50,30,132,69,55,24,53,20
4,504,2012-01-01,522,150,90,60,10,180,105,75,8,97,68
4,504,2012-11-01,-906,110,70,40,10,147,86,61,1,85,55
4,504,2013-01-01,522,150,90,60,10,201,105,75,12,102,68
4,504,2013-10-01,-762,90,60,30,10,153,84,60,1,83,54
4,505,2012-01-01,169,50,30,20,0,65,36,29,-8,44,11
4,505,2012-02-01,104,50,30,20,0,68,38,30,-7,45,11
4,505,2012-03-01,36,60,40,20,10,75,42,33,-3,45,12
4,505,2012-04-01,-39,50,30,20,0,65,36,29,-9,45,11
4,505,2012-05-01,-104,60,40,20,10,76,42,34,-4,46,12
4,505,2012-06-01,-180,60,30,30,0,78,43,35,-3,46,13
4,505,2012-07-01,-258,70,40,30,10,89,49,40,1,48,15
4,505,2012-08-01,-347,50,30,20,0,65,36,29,-8,44,11
4,505,2012-09-01,-412,40,20,20,0,54,30,24,-12,42,9
4,505,2012-10-01,-466,30,20,10,10,56,31,25,-12,43,9
4,505,2012-11-01,-522,50,30,20,-10,76,42,34,-4,46,12
4,505,2012-12-01,-598,30,20,10,-10,45,25,20,-15,40,7
4,505,2013-01-01,169,50,30,20,0,73,36,29,-12,46,11
4,505,2013-02-01,104,50,30,20,0,72,38,30,-10,45,11
4,505,2013-03-01,36,60,40,20,10,80,42,33,-4,45,12
4,505,2013-04-01,-39,50,30,20,0,69,36,29,-13,45,11
4,505,2013-05-01,-104,60,40,20,10,75,42,34,-6,43,12
4,505,2013-06-01,-180,60,30,30,0,77,43,35,-4,43,13
4,505,2013-07-01,-258,70,40,30,10,88,49,40,1,45,15
4,505,2013-08-01,-347,50,30,20,0,64,36,29,-11,41,11
4,505,2013-09-01,-412,40,20,20,0,58,30,24,-18,42,9
4,505,2013-10-01,-466,30,20,10,10,60,31,25,-18,43,9
4,505,2013-11-01,-522,50,30,20,-10,81,42,34,-6,46,12
4,505,2013-12-01,-598,30,20,10,-10,48,25,20,-22,40,7
4,509,2013-06-01,593,100,60,40,40,109,62,48,47,26,15
4,510,2013-06-01,1715,500,260,240,180,516,261,260,228,89,72
4,512,2012-02-01,378,160,100,60,60,189,114,75,58,56,24
4,512,2012-12-01,-1239,120,70,50,30,168,101,67,47,54,22
4,541,2012-03-01,325,120,70,50,20,129,71,58,15,56,22
4,541,2012-04-01,337,110,60,50,20,121,67,54,13,54,20
4,541,2012-05-01,361,110,60,50,20,118,65,53,11,54,20
4,541,2012-11-01,410,120,70,50,30,124,69,55,16,53,20
4,541,2013-02-01,331,120,70,50,20,141,73,59,27,55,22
4,541,2013-05-01,361,110,60,50,20,117,65,53,15,50,20
4,541,2013-08-01,414,100,60,40,20,108,60,49,12,47,18
4,559,2012-11-01,1778,410,210,200,140,423,212,211,129,83,59
4,562,2012-10-01,1755,430,220,210,160,478,239,239,149,90,66
4,580,2012-07-01,-942,280,160,120,110,336,195,141,128,67,43
4,580,2012-09-01,-1555,190,110,80,80,230,134,96,82,52,29
4,580,2013-02-01,300,170,100,70,70,220,120,86,104,50,26
4,580,2013-04-01,-120,220,130,90,90,285,155,112,145,57,34
4,619,2013-02-01,1436,430,220,210,150,487,229,228,211,87,63
4,650,2013-05-01,1559,500,260,240,180,516,261,260,228,89,72
4,661,2012-01-01,1459,430,220,210,150,456,228,228,140,88,63
4,682,2013-07-01,-456,110,70,40,40,130,79,52,41,46,17
4,682,2013-10-01,-868,110,70,40,50,194,110,72,82,55,23
4,702,2012-02-01,774,40,40,0,30,43,43,0,31,12,0
4,702,2012-07-01,559,40,40,0,30,43,43,0,32,11,0
4,702,2012-08-01,516,40,40,0,30,43,43,0,32,11,0
4,702,2012-09-01,473,40,40,0,30,43,43,0,32,11,0
4,702,2012-10-01,430,30,30,0,30,43,43,0,32,11,0
4,702,2012-12-01,344,40,40,0,30,43,43,0,31,12,0
4,702,2013-01-01,777,40,30,10,20,48,26,17,17,16,4
4,702,2013-10-01,430,30,30,0,30,46,43,0,47,11,0
4,707,2012-06-01,1715,500,260,240,180,521,261,260,165,96,72
4,714,2013-10-01,1755,430,220,210,160,509,239,239,221,90,66
4,760,2012-03-01,1417,450,230,220,150,478,239,239,149,90,66
4,775,2012-01-01,777,40,30,10,20,43,26,17,11,15,4
4,775,2012-03-01,731,40,40,0,30,43,43,0,31,12,0
4,775,2012-04-01,688,40,40,0,30,43,43,0,32,11,0
4,775,2012-05-01,645,40,40,0,30,43,43,0,31,12,0
4,775,2012-06-01,602,40,40,0,30,43,43,0,31,12,0
4,775,2012-11-01,387,40,40,0,30,43,43,0,31,12,0
4,775,2013-02-01,774,40,40,0,30,46,43,0,46,12,0
4,775,2013-03-01,731,40,40,0,30,46,43,0,46,12,0
4,775,2013-04-01,688,40,40,0,30,46,43,0,47,11,0
4,775,2013-05-01,645,40,40,0,30,43,43,0,43,11,0
4,775,2013-06-01,602,40,40,0,30,43,43,0,43,11,0
4,775,2013-07-01,559,40,40,0,30,43,43,0,44,10,0
4,775,2013-08-01,516,40,40,0,30,43,43,0,44,10,0
4,775,2013-09-01,473,40,40,0,30,46,43,0,47,11,0
4,775,2013-11-01,387,40,40,0,30,46,43,0,46,12,0
4,775,2013-12-01,344,40,40,0,30,46,43,0,46,12,0
4,801,2012-07-01,845,90,60,30,50,96,57,39,36,21,10
4,801,2012-08-01,841,70,40,30,30,80,48,32,28,20,8
4,801,2012-10-01,833,60,40,20,40,79,47,32,28,19,8
4,801,2013-03-01,766,110,70,40,50,126,70,48,67,25,13
4,806,2013-01-01,558,150,90,60,50,201,108,72,83,58,23
4,806,2013-11-01,-1050,140,90,50,40,201,114,75,88,55,24
4,817,2012-11-01,-1050,140,90,50,40,189,114,75,59,55,24
4,817,2013-08-01,-587,110,70,40,40,130,79,52,41,46,17
4,818,2012-07-01,1819,510,260,250,170,532,266,266,167,99,74
4,830,2012-01-01,558,150,90,60,50,180,108,72,53,55,23
4,830,2012-09-01,-718,120,70,50,40,150,90,60,39,51,19
4,831,2012-02-01,1436,430,220,210,150,457,229,228,142,87,63
4,832,2012-04-01,9,140,90,50,50,170,102,68,48,54,22
4,832,2012-10-01,-868,110,70,40,50,182,110,72,55,55,23
4,903,2013-09-01,-718,120,70,50,40,160,90,60,58,51,19
4,916,2012-08-01,1797,510,260,250,170,532,266,266,167,99,74
4,916,2012-12-01,1820,480,240,240,160,501,251,250,157,94,70
4,918,2012-04-01,-120,220,130,90,90,267,155,112,98,57,34
4,918,2012-05-01,-387,230,140,90,100,273,159,114,101,58,35
4,918,2012-06-01,-660,240,140,100,100,282,164,118,105,59,36
4,918,2012-08-01,-1278,230,140,90,100,277,161,116,102,59,35
4,918,2012-11-01,-2003,180,100,80,60,245,143,102,89,54,31
4,918,2012-12-01,-2248,240,140,100,90,320,186,134,121,65,41
4,918,2013-05-01,-387,230,140,90,100,271,159,114,139,54,35
4,918,2013-08-01,-1278,230,140,90,100,275,161,116,141,55,35
4,918,2013-09-01,-1555,190,110,80,80,245,134,96,122,52,29
4,918,2013-12-01,-2248,240,140,100,90,341,186,134,180,65,41
4,925,2012-04-01,1464,450,230,220,150,478,239,239,148,91,66
4,936,2012-06-01,-321,110,70,40,40,135,81,54,33,48,17
4,949,2012-09-01,1775,470,240,230,160,498,249,249,156,93,69
4,949,2013-12-01,1820,480,240,240,160,534,251,250,233,94,70
4,951,2013-11-01,1778,410,210,200,140,451,212,211,191,83,59
4,956,2013-02-01,378,160,100,60,60,201,114,75,86,56,24
4,956,2013-04-01,9,140,90,50,50,181,102,68,71,54,22
4,971,2012-07-01,419,110,70,40,30,115,64,51,12,52,19
4,971,2012-08-01,414,100,60,40,20,109,60,49,9,51,18
4,971,2012-12-01,422,90,50,40,10,103,57,46,6,51,17
4,971,2013-04-01,337,110,60,50,20,129,67,54,19,54,20
4,971,2013-06-01,396,110,70,40,30,114,64,51,15,49,19
4,971,2013-07-01,419,110,70,40,30,114,64,51,17,48,19
4,971,2013-09-01,409,90,50,40,10,109,57,45,9,51,17
4,971,2013-10-01,404,100,60,40,40,128,66,54,18,54,20
4,971,2013-12-01,422,90,50,40,10,110,57,46,9,51,17
4,979,2013-03-01,189,150,90,60,50,192,108,72,80,54,23
4,985,2012-04-01,37,120,70,50,0,150,87,63,1,86,57
4,985,2012-05-01,-113,130,80,50,10,154,90,64,3,87,58
4,985,2012-07-01,-395,90,50,40,0,113,66,47,-6,72,42
4,985,2012-08-01,-508,90,60,30,10,105,61,44,-7,68,39
4,985,2012-12-01,-1053,100,60,40,0,131,76,55,-3,79,49
4,985,2013-04-01,37,120,70,50,0,160,87,63,1,86,57
4,985,2013-05-01,-113,130,80,50,10,153,90,64,4,81,58
5,203,2012-06-01,597,120,70,50,10,128,75,53,-2,77,48
5,203,2012-10-01,606,130,90,40,40,144,84,60,1,83,54
5,203,2012-11-01,613,140,80,60,10,147,86,61,2,84,55
5,203,2013-01-01,522,170,100,70,20,201,105,75,11,103,68
5,203,2013-02-01,513,150,90,60,20,165,90,65,4,87,58
5,203,2013-03-01,506,140,80,60,10,160,87,63,0,87,57
5,203,2013-04-01,521,140,80,60,10,160,87,63,0,87,57
5,203,2013-05-01,551,150,90,60,20,153,90,64,4,81,58
5,203,2013-09-01,612,140,90,50,20,159,87,62,3,85,56
5,203,2013-12-01,627,120,70,50,10,140,76,55,-3,78,49
5,206,2012-05-01,338,120,70,50,20,130,72,58,16,56,22
5,206,2012-07-01,403,120,70,50,20,133,74,59,18,56,22
5,206,2013-01-01,312,110,60,50,20,134,66,54,20,56,20
5,206,2013-02-01,306,110,60,50,20,126,65,53,18,53,20
5,206,2013-04-01,313,120,70,50,30,135,70,57,22,55,21
5,206,2013-11-01,391,110,60,50,20,129,67,54,19,54,20
5,209,2012-05-01,788,270,160,110,30,289,168,121,25,143,109
5,210,2012-07-01,952,220,140,80,120,256,152,104,112,40,29
5,210,2012-10-01,915,190,120,70,100,302,179,123,133,46,34
5,210,2013-08-01,941,250,150,100,120,298,178,123,184,42,34
5,212,2012-12-01,3641,60,-70,130,-210,66,-69,135,-224,155,122
5,212,2013-04-01,1382,60,-60,120,-190,70,-59,125,-304,146,113
5,212,2013-08-01,2615,70,-90,160,-260,77,-95,173,-392,176,156
5,216,2012-07-01,1304,340,180,160,120,291,146,145,81,65,40
5,216,2013-04-01,1091,380,200,180,130,346,163,162,138,70,45
5,216,2013-05-01,1156,350,180,170,120,295,149,149,116,60,41
5,216,2013-07-01,1304,340,180,160,120,288,146,145,112,60,40
5,217,2012-04-01,1316,690,400,290,280,587,335,252,220,115,83
5,217,2013-03-01,1260,660,380,280,260,604,324,243,313,113,80
5,224,2012-07-01,1742,800,470,330,340,678,387,291,259,128,96
5,224,2012-11-01,1691,680,390,290,290,532,304,228,196,108,75
5,225,2012-04-01,342,110,70,40,50,133,84,49,45,39,15
5,225,2012-05-01,351,110,70,40,50,130,82,48,44,38,14
5,225,2012-06-01,371,100,60,40,40,125,78,47,41,37,14
5,225,2012-07-01,380,80,50,30,30,104,65,39,30,35,12
5,225,2012-11-01,321,100,60,40,30,141,88,53,49,39,16
5,225,2013-01-01,400,150,100,50,80,201,113,67,109,45,20
5,225,2013-02-01,372,140,90,50,70,185,109,65,96,44,20
5,225,2013-10-01,329,100,70,30,70,169,99,60,86,41,18
5,225,2013-12-01,320,80,50,30,20,114,66,41,46,35,12
5,234,2012-02-01,1073,400,210,190,140,340,170,170,98,72,47
5,234,2013-01-01,1091,400,210,190,140,382,171,170,154,76,47
5,234,2013-11-01,1283,460,230,230,170,387,182,181,159,75,50
5,239,2012-01-01,551,180,110,70,30,190,111,79,9,102,72
5,239,2012-10-01,683,210,130,80,50,230,134,96,18,116,87
5,239,2013-01-01,551,180,110,70,30,213,111,79,14,107,72
5,239,2013-07-01,717,290,180,110,60,294,173,124,44,131,112
5,253,2012-01-01,312,110,60,50,20,120,66,54,13,53,20
5,253,2012-02-01,306,110,60,50,20,118,65,53,12,53,20
5,253,2012-03-01,301,110,60,50,20,120,66,54,12,54,20
5,253,2012-04-01,313,120,70,50,30,127,70,57,15,55,21
5,253,2012-09-01,391,140,80,60,30,149,82,67,23,59,25
5,253,2012-10-01,385,110,70,40,50,126,70,56,16,54,21
5,254,2012-05-01,821,220,140,80,120,256,152,104,112,40,29
5,254,2013-12-01,959,230,140,90,110,322,179,123,197,46,34
5,262,2012-06-01,1046,200,110,90,70,177,96,81,50,46,25
5,262,2013-01-01,965,170,90,80,50,168,81,69,59,45,21
5,262,2013-02-01,957,180,100,80,60,164,84,70,62,42,21
5,262,2013-10-01,1055,250,140,110,120,185,94,80,71,46,24
5,262,2013-12-01,1079,220,120,100,80,188,96,80,74,46,24
5,281,2012-06-01,897,230,140,90,120,276,163,113,120,43,31
5,303,2012-01-01,456,150,90,60,70,134,80,54,54,26,15
5,303,2012-05-01,499,240,150,90,120,210,124,86,88,36,24
5,303,2012-07-01,608,270,170,100,140,230,136,94,98,38,26
5,303,2012-09-01,588,230,140,90,110,199,118,81,84,34,22
5,303,2012-10-01,580,280,180,100,170,187,111,76,79,32,21
5,303,2012-11-01,589,150,90,60,70,123,73,50,48,25,14
5,303,2013-02-01,449,220,140,80,110,201,112,77,119,32,21
5,303,2013-06-01,562,270,170,100,140,228,136,94,137,34,26
5,303,2013-11-01,589,150,90,60,70,131,73,50,71,25,14
5,305,2012-02-01,541,210,130,80,40,220,128,92,16,112,83
5,305,2012-12-01,716,240,140,100,30,250,145,105,21,124,95
5,305,2013-12-01,716,240,140,100,30,266,145,105,31,124,95
5,309,2012-01-01,1310,640,370,270,260,546,312,234,203,109,77
5,309,2013-04-01,1316,690,400,290,280,626,335,252,326,115,83
5,309,2013-09-01,1686,690,400,290,280,628,336,253,326,116,83
5,312,2012-03-01,1260,660,380,280,260,567,324,243,211,113,80
5,312,2012-06-01,1616,740,430,310,300,634,362,272,241,121,89
5,312,2013-01-01,1310,640,370,270,260,611,312,234,316,114,77
5,312,2013-10-01,1662,890,520,370,420,637,341,257,332,117,84
5,314,2012-08-01,890,90,60,30,40,83,49,34,29,20,9
5,314,2012-10-01,881,140,90,50,90,99,59,40,36,23,11
5,314,2012-11-01,885,160,100,60,80,132,78,54,51,27,15
5,314,2012-12-01,898,150,90,60,70,123,73,50,48,25,14
5,314,2013-02-01,814,140,90,50,70,131,73,50,71,25,14
5,314,2013-04-01,821,130,80,50,60,123,68,47,64,25,13
5,314,2013-06-01,876,100,60,40,40,91,55,37,46,20,10
